pid,night_number,episode_index,train_index,cue_index,cue_type,took_place,epoch_sec,event_time_boston,volume,arousal_detected
849952193866,2,0,1,4,induction,True,15104,06:42:11,0.02,False
849952193866,2,0,1,5,induction,True,15109,06:42:16,0.025,False
849952193866,2,0,1,6,induction,True,15114,06:42:21,0.03,False
849952193866,2,0,1,7,induction,True,15119,06:42:26,0.035,False
849952193866,2,0,1,8,induction,True,15124,06:42:31,0.04,True
849952193866,2,1,0,,disruptive,True,15817,06:54:04,,
859972693426,1,5,0,,disruptive,True,17656,05:20:21,,
859972693426,1,5,0,0,induction,True,17776,05:22:21,0,False
859972693426,1,5,0,1,induction,True,17779,05:22:24,0.01,False
859972693426,1,5,0,2,induction,True,17782,05:22:27,0.02,False
859972693426,1,5,0,3,induction,True,17785,05:22:30,0.03,False
859972693426,1,5,0,4,induction,True,17788,05:22:33,0.04,False
859972693426,1,5,0,5,induction,True,17791,05:22:36,0.05,False
859972693426,1,5,0,6,induction,True,17794,05:22:39,0.06,False
859972693426,1,5,0,7,induction,True,17797,05:22:42,0.07,False
859972693426,1,5,0,8,induction,True,17800,05:22:45,0.08,True
869822633666,1,2,0,,disruptive,False,21317,06:22:20,,
869822633666,1,2,0,0,induction,True,21437,06:24:20,0,False
869822633666,1,3,0,,disruptive,False,23059,06:51:22,,
869822633666,1,3,0,0,induction,True,23179,06:53:22,0,False
869822633666,1,3,0,1,induction,True,23184,06:53:27,0.01,False
869822633666,1,3,0,2,induction,True,23189,06:53:32,0.02,False
869822633666,1,3,0,3,induction,True,23194,06:53:37,0.03,False
869822633666,1,3,0,4,induction,True,23199,06:53:42,0.04,False
869822633666,1,3,0,5,induction,True,23204,06:53:47,0.05,False
869822633666,1,3,0,6,induction,True,23209,06:53:52,0.06,False
869822633666,1,3,0,7,induction,True,23214,06:53:57,0.07,False
869822633666,1,3,0,8,induction,True,23219,06:54:02,0.08,False
869822633666,1,3,0,9,induction,True,23224,06:54:07,0.09,False
869822633666,1,3,0,10,induction,True,23229,06:54:12,0.1,False
869822633666,1,3,0,11,induction,True,23234,06:54:17,0.15,False
869822633666,1,3,0,12,induction,True,23239,06:54:22,0.2,False
869822633666,1,3,0,13,induction,True,23244,06:54:27,0.25,False
869822633666,1,3,0,14,induction,True,23249,06:54:32,0.3,False
869822633666,1,3,0,15,induction,True,23254,06:54:37,0.35,False
869822633666,1,3,0,16,induction,True,23259,06:54:42,0.4,False
869822633666,1,3,0,17,induction,True,23264,06:54:47,0.45,False
869822633666,1,3,0,18,induction,True,23269,06:54:52,0.5,False
869822633666,1,3,0,19,induction,True,23274,06:54:57,0.55,False
869822633666,1,3,0,20,induction,True,23279,06:55:02,0.6,False
869822633666,1,3,0,21,induction,True,23284,06:55:07,0.65,False
869822633666,1,3,0,22,induction,True,23289,06:55:12,0.7,False
869822633666,1,3,0,23,induction,True,23294,06:55:17,0.75,False
869822633666,1,3,0,24,induction,True,23299,06:55:22,0.8,False
869822633666,1,3,0,25,induction,True,23304,06:55:27,0.85,False
869822633666,1,3,0,26,induction,True,23309,06:55:32,0.9,False
869822633666,1,3,0,27,induction,True,23313,06:55:36,0.95,False
869822633666,1,3,0,28,induction,True,23317,06:55:40,1,False
869822633666,1,3,1,,disruptive,False,23321,06:55:44,,
869822633666,1,3,1,0,induction,True,23441,06:57:44,0,False
869822633666,1,3,1,1,induction,True,23446,06:57:49,0.01,False
869822633666,1,3,1,2,induction,True,23451,06:57:54,0.02,False
869822633666,1,3,1,3,induction,True,23456,06:57:59,0.03,False
869822633666,1,3,1,4,induction,True,23461,06:58:04,0.04,False
869822633666,1,3,1,5,induction,True,23465,06:58:08,0.05,False
869822633666,1,3,1,6,induction,True,23469,06:58:12,0.06,True
869982223106,1,0,0,,disruptive,True,16114,07:10:06,,
869982223106,1,0,0,0,induction,True,16234,07:12:06,0,False
869982223106,1,0,0,1,induction,True,16237,07:12:09,0.01,False
869982223106,1,0,0,2,induction,True,16240,07:12:12,0.02,False
869982223106,1,0,0,3,induction,True,16243,07:12:15,0.03,False
869982223106,1,0,0,4,induction,True,16246,07:12:18,0.04,False
869982223106,1,0,0,5,induction,True,16249,07:12:21,0.05,False
869982223106,1,0,0,6,induction,True,16252,07:12:24,0.06,False
869982223106,1,0,0,7,induction,True,16255,07:12:27,0.07,False
869982223106,1,0,0,8,induction,True,16258,07:12:30,0.08,False
869982223106,1,0,0,9,induction,True,16261,07:12:33,0.09,False
869982223106,1,0,0,10,induction,True,16264,07:12:36,0.1,False
869982223106,1,0,0,11,induction,True,16267,07:12:39,0.15,False
869982223106,1,0,0,12,induction,True,16270,07:12:42,0.2,False
869982223106,1,0,0,13,induction,True,16273,07:12:45,0.25,False
869982223106,1,0,0,14,induction,True,16276,07:12:48,0.3,False
869982223106,1,0,0,15,induction,True,16279,07:12:51,0.35,False
869982223106,1,0,0,16,induction,True,16282,07:12:54,0.4,False
869982223106,1,0,0,17,induction,True,16285,07:12:57,0.45,False
869982223106,1,0,0,18,induction,True,16288,07:13:00,0.5,False
869982223106,1,0,0,19,induction,True,16291,07:13:03,0.55,False
869982223106,1,0,0,20,induction,True,16294,07:13:06,0.6,False
869982223106,1,0,0,21,induction,True,16297,07:13:09,0.65,False
869982223106,1,0,0,22,induction,True,16300,07:13:12,0.7,False
869982223106,1,0,0,23,induction,True,16303,07:13:15,0.75,False
869982223106,1,0,0,24,induction,True,16306,07:13:18,0.8,False
869982223106,1,0,0,25,induction,True,16309,07:13:21,0.85,False
869982223106,1,0,0,26,induction,True,16312,07:13:24,0.9,False
869982223106,1,0,0,27,induction,True,16315,07:13:27,0.95,False
869982223106,1,0,0,28,induction,True,16318,07:13:30,1,False
869982223106,1,0,1,,disruptive,True,16321,07:13:33,,
869982223106,1,0,1,0,induction,True,16441,07:15:33,0,False
869982223106,1,0,1,1,induction,True,16444,07:15:36,0.01,False
869982223106,1,0,1,2,induction,True,16447,07:15:39,0.02,False
869982223106,1,0,1,3,induction,True,16450,07:15:42,0.03,False
869982223106,1,0,1,4,induction,True,16453,07:15:45,0.04,False
869982223106,1,0,1,5,induction,True,16456,07:15:48,0.05,False
869982223106,1,0,1,6,induction,True,16459,07:15:51,0.06,False
869982223106,1,0,1,7,induction,True,16462,07:15:54,0.07,False
869982223106,1,0,1,8,induction,True,16465,07:15:57,0.08,False
869982223106,1,0,1,9,induction,True,16468,07:16:00,0.09,False
869982223106,1,0,1,10,induction,True,16471,07:16:03,0.1,False
869982223106,1,0,1,11,induction,True,16474,07:16:06,0.15,False
869982223106,1,0,1,12,induction,True,16477,07:16:09,0.2,False
869982223106,1,0,1,13,induction,True,16480,07:16:12,0.25,False
869982223106,1,0,1,14,induction,True,16483,07:16:15,0.3,False
869982223106,1,0,1,15,induction,True,16486,07:16:18,0.35,False
869982223106,1,0,1,16,induction,True,16489,07:16:21,0.4,False
869982223106,1,0,1,17,induction,True,16492,07:16:24,0.45,False
869982223106,1,0,1,18,induction,True,16495,07:16:27,0.5,False
869982223106,1,0,1,19,induction,True,16498,07:16:30,0.55,False
869982223106,1,0,1,20,induction,True,16501,07:16:33,0.6,False
869982223106,1,0,1,21,induction,True,16504,07:16:36,0.65,False
869982223106,1,0,1,22,induction,True,16507,07:16:39,0.7,False
869982223106,1,0,1,23,induction,True,16510,07:16:42,0.75,False
869982223106,1,0,1,24,induction,True,16513,07:16:45,0.8,False
869982223106,1,0,1,25,induction,True,16516,07:16:48,0.85,False
869982223106,1,0,1,26,induction,True,16519,07:16:51,0.9,False
869982223106,1,0,1,27,induction,True,16522,07:16:54,0.95,False
869982223106,1,0,1,28,induction,True,16525,07:16:57,1,False
869982223106,1,0,2,,disruptive,True,16528,07:17:00,,
869982223106,1,0,2,0,induction,True,16648,07:19:00,0,False
869982223106,1,1,0,,disruptive,True,17019,07:25:11,,
869982223106,1,1,0,0,induction,True,17139,07:27:11,0,False
869982223106,1,1,0,1,induction,True,17142,07:27:14,0.01,False
869982223106,1,1,0,2,induction,True,17145,07:27:17,0.02,False
869982223106,1,1,0,3,induction,True,17148,07:27:20,0.03,False
869982223106,1,1,0,4,induction,True,17151,07:27:23,0.04,False
869982223106,1,1,0,5,induction,True,17154,07:27:26,0.05,False
869982223106,1,1,0,6,induction,True,17157,07:27:29,0.06,False
869982223106,1,1,0,7,induction,True,17160,07:27:32,0.07,False
869982223106,1,1,0,8,induction,True,17163,07:27:35,0.08,False
869982223106,1,1,0,9,induction,True,17166,07:27:38,0.09,False
869982223106,1,1,0,10,induction,True,17169,07:27:41,0.1,False
869982223106,1,1,0,11,induction,True,17172,07:27:44,0.15,False
869982223106,1,1,0,12,induction,True,17175,07:27:47,0.2,False
869982223106,1,1,0,13,induction,True,17178,07:27:50,0.25,False
869982223106,1,1,0,14,induction,True,17181,07:27:53,0.3,False
869982223106,1,1,0,15,induction,True,17184,07:27:56,0.35,False
869982223106,1,1,0,16,induction,True,17187,07:27:59,0.4,False
869982223106,1,1,0,17,induction,True,17190,07:28:02,0.45,False
869982223106,1,1,0,18,induction,True,17193,07:28:05,0.5,False
869982223106,1,1,0,19,induction,True,17196,07:28:08,0.55,False
869982223106,1,1,0,20,induction,True,17199,07:28:11,0.6,False
869982223106,1,1,0,21,induction,True,17202,07:28:14,0.65,False
869982223106,1,1,0,22,induction,True,17205,07:28:17,0.7,False
869982223106,1,1,0,23,induction,True,17208,07:28:20,0.75,False
869982223106,1,1,0,24,induction,True,17211,07:28:23,0.8,False
869982223106,1,1,0,25,induction,True,17214,07:28:26,0.85,False
869982223106,1,1,0,26,induction,True,17217,07:28:29,0.9,False
869982223106,1,1,0,27,induction,True,17220,07:28:32,0.95,False
869982223106,1,1,0,28,induction,True,17223,07:28:35,1,False
869982223106,1,1,1,,disruptive,True,17226,07:28:38,,
869982223106,1,1,1,0,induction,True,17346,07:30:38,0,False
869982223106,1,1,1,1,induction,True,17349,07:30:41,0.01,False
869982223106,1,1,1,2,induction,True,17352,07:30:44,0.02,False
869982223106,1,1,1,3,induction,True,17355,07:30:47,0.03,False
869982223106,1,1,1,4,induction,True,17358,07:30:50,0.04,False
869982223106,1,1,1,5,induction,True,17361,07:30:53,0.05,False
869982223106,1,1,1,6,induction,True,17364,07:30:56,0.06,False
869982223106,1,1,1,7,induction,True,17367,07:30:59,0.07,False
869982223106,1,1,1,8,induction,True,17370,07:31:02,0.08,False
869982223106,1,1,1,9,induction,True,17373,07:31:05,0.09,False
869982223106,1,1,1,10,induction,True,17376,07:31:08,0.1,False
869982223106,1,1,1,11,induction,True,17379,07:31:11,0.15,False
869982223106,1,1,1,12,induction,True,17382,07:31:14,0.2,False
869982223106,1,1,1,13,induction,True,17385,07:31:17,0.25,False
869982223106,1,1,1,14,induction,True,17388,07:31:20,0.3,False
869982223106,1,1,1,15,induction,True,17391,07:31:23,0.35,False
869982223106,1,1,1,16,induction,True,17394,07:31:26,0.4,True
909232733626,2,0,0,,disruptive,True,15375,05:06:30,,
909232733626,2,0,0,0,induction,True,15495,05:08:30,0,False
909232733626,2,0,0,1,induction,True,15498,05:08:33,0.01,False
909232733626,2,0,0,2,induction,True,15501,05:08:36,0.02,False
909232733626,2,0,0,3,induction,True,15504,05:08:39,0.03,True
929882413656,1,0,0,,disruptive,True,15954,04:36:18,,
929882413656,1,0,0,0,induction,True,16074,04:38:18,0,False
929882413656,1,0,0,1,induction,True,16077,04:38:21,0.01,False
929882413656,1,0,0,2,induction,True,16080,04:38:24,0.02,False
929882413656,1,0,0,3,induction,True,16083,04:38:27,0.03,False
929882413656,1,0,0,4,induction,True,16086,04:38:30,0.04,False
929882413656,1,0,0,5,induction,True,16089,04:38:33,0.05,False
929882413656,1,0,0,6,induction,True,16092,04:38:36,0.06,True
929882413656,1,0,1,,disruptive,True,16394,04:43:38,,
929882413656,1,0,1,0,induction,True,16514,04:45:38,0,False
929882413656,1,1,0,,disruptive,True,16926,04:52:30,,
929882413656,1,1,0,0,induction,True,17046,04:54:30,0,False
929882413656,1,1,0,1,induction,True,17049,04:54:33,0.01,False
929882413656,1,1,0,2,induction,True,17052,04:54:36,0.02,False
929882413656,1,1,0,3,induction,True,17055,04:54:39,0.03,False
929882413656,1,1,0,4,induction,True,17058,04:54:42,0.04,False
929882413656,1,1,0,5,induction,True,17061,04:54:45,0.05,False
929882413656,1,1,0,6,induction,True,17064,04:54:48,0.06,False
929882413656,1,1,0,7,induction,True,17067,04:54:51,0.07,False
929882413656,1,1,0,8,induction,True,17070,04:54:54,0.08,False
929882413656,1,1,0,9,induction,True,17073,04:54:57,0.09,False
929882413656,1,1,0,10,induction,True,17076,04:55:00,0.1,False
929882413656,1,1,0,11,induction,True,17079,04:55:03,0.15,False
929882413656,1,1,0,12,induction,True,17082,04:55:06,0.2,True
989102553716,5,0,0,,disruptive,True,14521,05:01:34,,
989102553716,5,0,0,0,induction,True,14638,05:03:31,0,False
989102553716,5,0,0,1,induction,True,14641,05:03:34,0.01,False
989102553716,5,0,0,2,induction,True,14644,05:03:37,0.02,False
989102553716,5,0,0,3,induction,True,14647,05:03:40,0.03,False
989102553716,5,0,0,4,induction,True,14650,05:03:43,0.04,False
989102553716,5,0,0,5,induction,True,14653,05:03:46,0.05,False
989102553716,5,0,0,6,induction,True,14656,05:03:49,0.06,False
989102553716,5,0,0,7,induction,True,14659,05:03:52,0.07,False
989102553716,5,0,0,8,induction,True,14662,05:03:55,0.08,False
989102553716,5,0,0,9,induction,True,14665,05:03:58,0.09,False
989102553716,5,0,0,10,induction,True,14668,05:04:01,0.1,False
989102553716,5,0,0,11,induction,True,14671,05:04:04,0.15,False
989102553716,5,0,0,12,induction,True,14674,05:04:07,0.2,False
989102553716,5,0,0,13,induction,True,14677,05:04:10,0.25,False
989102553716,5,0,0,14,induction,True,14680,05:04:13,0.3,False
989102553716,5,0,0,15,induction,True,14683,05:04:16,0.35,False
989102553716,5,0,0,16,induction,True,14686,05:04:19,0.4,False
989102553716,5,0,0,17,induction,True,14689,05:04:22,0.45,False
989102553716,5,0,0,18,induction,True,14692,05:04:25,0.5,False
989102553716,5,0,0,19,induction,True,14695,05:04:28,0.55,False
989102553716,5,0,0,20,induction,True,14698,05:04:31,0.6,False
989102553716,5,0,0,21,induction,True,14701,05:04:34,0.65,False
989102553716,5,0,0,22,induction,True,14704,05:04:37,0.7,False
989102553716,5,0,0,23,induction,True,14707,05:04:40,0.75,False
989102553716,5,0,0,24,induction,True,14710,05:04:43,0.8,False
989102553716,5,0,0,25,induction,True,14713,05:04:46,0.85,False
989102553716,5,0,0,26,induction,True,14716,05:04:49,0.9,False
989102553716,5,0,0,27,induction,True,14719,05:04:52,0.95,False
989102553716,5,0,0,28,induction,True,14722,05:04:55,1,False
989102553716,5,0,1,,disruptive,True,14725,05:04:58,,
989102553716,5,0,1,0,induction,True,14842,05:06:55,0,False
989102553716,5,0,1,1,induction,True,14845,05:06:58,0.01,False
989102553716,5,0,1,2,induction,True,14848,05:07:01,0.02,False
989102553716,5,0,1,3,induction,True,14851,05:07:04,0.03,False
989102553716,5,0,1,4,induction,True,14854,05:07:07,0.04,False
989102553716,5,0,1,5,induction,True,14857,05:07:10,0.05,False
989102553716,5,0,1,6,induction,True,14860,05:07:13,0.06,False
989102553716,5,0,1,7,induction,True,14863,05:07:16,0.07,False
989102553716,5,0,1,8,induction,True,14866,05:07:19,0.08,True
989102553716,5,10,0,,disruptive,True,21509,06:58:02,,
989102553716,5,10,0,0,induction,True,21626,06:59:59,0,False
989102553716,10,25,0,,disruptive,True,23174,06:35:56,,
989102553716,10,25,0,0,induction,True,23291,06:37:53,0,True
989102553716,3,26,0,,disruptive,True,20173,06:09:29,,
989102553716,3,26,0,0,induction,True,20290,06:11:26,0,False
989102553716,3,26,0,1,induction,True,20293,06:11:29,0.01,False
989102553716,3,26,0,2,induction,True,20296,06:11:32,0.02,False
989102553716,3,26,0,3,induction,True,20299,06:11:35,0.03,False
989102553716,3,26,0,4,induction,True,20302,06:11:38,0.04,False
989102553716,3,26,0,5,induction,True,20305,06:11:41,0.05,False
989102553716,3,26,0,6,induction,True,20308,06:11:44,0.06,False
989102553716,3,26,0,7,induction,True,20311,06:11:47,0.07,False
989102553716,3,26,0,8,induction,True,20314,06:11:50,0.08,False
989102553716,3,26,0,9,induction,True,20317,06:11:53,0.09,False
989102553716,3,26,0,10,induction,True,20320,06:11:56,0.1,False
989102553716,3,26,0,11,induction,True,20323,06:11:59,0.15,False
989102553716,3,26,0,12,induction,True,20326,06:12:02,0.2,False
989102553716,3,26,0,13,induction,True,20329,06:12:05,0.25,False
989102553716,3,26,0,14,induction,True,20332,06:12:08,0.3,False
989102553716,3,26,0,15,induction,True,20335,06:12:11,0.35,False
989102553716,3,26,0,16,induction,True,20338,06:12:14,0.4,False
989102553716,3,26,0,17,induction,True,20341,06:12:17,0.45,False
989102553716,3,26,0,18,induction,True,20344,06:12:20,0.5,False
989102553716,3,26,0,19,induction,True,20347,06:12:23,0.55,True
989102553716,3,28,0,,disruptive,True,21883,06:37:59,,
989102553716,3,28,0,0,induction,True,22000,06:39:56,0,False
989102553716,3,28,0,1,induction,True,22003,06:39:59,0.01,False
989102553716,3,28,0,2,induction,True,22006,06:40:02,0.02,False
989102553716,3,28,0,3,induction,True,22009,06:40:05,0.03,False
989102553716,3,28,0,4,induction,True,22012,06:40:08,0.04,False
989102553716,3,28,0,5,induction,True,22015,06:40:11,0.05,False
989102553716,3,28,0,6,induction,True,22018,06:40:14,0.06,False
989102553716,3,28,0,7,induction,True,22021,06:40:17,0.07,False
989102553716,3,28,0,8,induction,True,22024,06:40:20,0.08,False
989102553716,3,28,0,9,induction,True,22027,06:40:23,0.09,False
989102553716,3,28,0,10,induction,True,22030,06:40:26,0.1,False
989102553716,3,28,0,11,induction,True,22033,06:40:29,0.15,False
989102553716,3,28,0,12,induction,True,22036,06:40:32,0.2,False
989102553716,3,28,0,13,induction,True,22039,06:40:35,0.25,False
989102553716,3,28,0,14,induction,True,22042,06:40:38,0.3,False
989102553716,3,28,0,15,induction,True,22045,06:40:41,0.35,False
989102553716,3,28,0,16,induction,True,22048,06:40:44,0.4,False
989102553716,3,28,0,17,induction,True,22051,06:40:47,0.45,False
989102553716,3,28,0,18,induction,True,22054,06:40:50,0.5,False
989102553716,3,28,0,19,induction,True,22057,06:40:53,0.55,False
989102553716,3,28,0,20,induction,True,22060,06:40:56,0.6,False
989102553716,3,28,0,21,induction,True,22063,06:40:59,0.65,False
989102553716,3,28,0,22,induction,True,22066,06:41:02,0.7,False
989102553716,3,28,0,23,induction,True,22069,06:41:05,0.75,False
989102553716,3,28,0,24,induction,True,22072,06:41:08,0.8,False
989102553716,3,28,0,25,induction,True,22075,06:41:11,0.85,False
989102553716,3,28,0,26,induction,True,22078,06:41:14,0.9,False
989102553716,3,28,0,27,induction,True,22081,06:41:17,0.95,False
989102553716,3,28,0,28,induction,True,22084,06:41:20,1,False
989102553716,3,28,1,,disruptive,True,22087,06:41:23,,
989102553716,3,28,1,0,induction,True,22204,06:43:20,0,False
989102553716,3,28,1,1,induction,True,22207,06:43:23,0.01,False
989102553716,3,28,1,2,induction,True,22210,06:43:26,0.02,False
989102553716,3,29,0,,disruptive,True,24164,07:16:00,,
989102553716,3,29,0,0,induction,True,24281,07:17:57,0,False
989102553716,3,29,0,1,induction,True,24284,07:18:00,0.01,False
989102553716,4,2,0,,disruptive,True,14893,04:11:32,,
989102553716,4,2,0,0,induction,True,15010,04:13:29,0,False
989102553716,4,46,0,,disruptive,True,18857,05:17:36,,
989102553716,4,46,0,0,induction,True,18974,05:19:33,0,False
989102553716,1,0,0,,disruptive,False,14521,05:17:29,,
989102553716,1,0,0,0,induction,True,14638,05:19:26,0,False
989102553716,1,0,0,1,induction,True,14643,05:19:31,0.005,False
989102553716,1,0,0,2,induction,True,14648,05:19:36,0.01,False
989102553716,1,0,0,3,induction,True,14653,05:19:41,0.015,False
989102553716,1,0,0,4,induction,True,14658,05:19:46,0.02,False
989102553716,1,0,0,5,induction,True,14663,05:19:51,0.025,False
989102553716,1,4,0,,disruptive,False,16615,05:52:23,,
989102553716,1,4,0,0,induction,True,16732,05:54:20,0,False
989102553716,1,4,0,1,induction,True,16737,05:54:25,0.005,False
989102553716,1,4,0,2,induction,True,16742,05:54:30,0.01,False
989102553716,1,4,0,3,induction,True,16747,05:54:35,0.015,False
989102553716,1,4,0,4,induction,True,16752,05:54:40,0.02,True
989102553716,1,14,0,,disruptive,False,17764,06:11:32,,
989102553716,1,14,0,0,induction,True,17881,06:13:29,0,False
989102553716,1,14,0,1,induction,True,17886,06:13:34,0.005,False
989102553716,1,14,0,2,induction,True,17891,06:13:39,0.01,False
989102553716,1,14,0,3,induction,True,17896,06:13:44,0.015,False
989102553716,1,14,0,4,induction,True,17901,06:13:49,0.02,False
989102553716,1,14,0,5,induction,True,17906,06:13:54,0.025,True
989102553716,1,15,0,,disruptive,False,18327,06:20:55,,
989102553716,1,15,0,0,induction,True,18444,06:22:52,0,False
989102553716,8,4,0,,disruptive,True,14697,04:42:51,,
989102553716,8,4,0,0,induction,True,14814,04:44:48,0,False
989102553716,8,9,0,,disruptive,True,15085,04:49:19,,
989102553716,8,9,0,0,induction,True,15202,04:51:16,0,False
989102553716,8,9,0,1,induction,True,15205,04:51:19,0.01,False
989102553716,8,9,0,2,induction,True,15208,04:51:22,0.02,False
989102553716,8,9,0,3,induction,True,15211,04:51:25,0.03,False
989102553716,8,9,0,4,induction,True,15214,04:51:28,0.04,False
989102553716,8,9,0,5,induction,True,15217,04:51:31,0.05,False
989102553716,8,9,0,6,induction,True,15220,04:51:34,0.06,False
989102553716,8,9,0,7,induction,True,15223,04:51:37,0.07,False
989102553716,8,9,0,8,induction,True,15226,04:51:40,0.08,False
989102553716,8,9,0,9,induction,True,15229,04:51:43,0.09,False
989102553716,8,9,0,10,induction,True,15232,04:51:46,0.1,False
989102553716,8,9,0,11,induction,True,15235,04:51:49,0.15,False
989102553716,8,9,0,12,induction,True,15238,04:51:52,0.2,False
989102553716,8,9,0,13,induction,True,15241,04:51:55,0.25,False
989102553716,8,9,0,14,induction,True,15244,04:51:58,0.3,False
989102553716,8,9,0,15,induction,True,15247,04:52:01,0.35,False
989102553716,8,9,0,16,induction,True,15250,04:52:04,0.4,False
989102553716,8,9,0,17,induction,True,15253,04:52:07,0.45,False
989102553716,8,9,0,18,induction,True,15256,04:52:10,0.5,False
989102553716,8,9,0,19,induction,True,15259,04:52:13,0.55,False
989102553716,8,9,0,20,induction,True,15262,04:52:16,0.6,True
989102553716,8,21,0,,disruptive,True,16624,05:14:58,,
989102553716,8,21,0,0,induction,True,16741,05:16:55,0,False
989102553716,8,21,0,1,induction,True,16744,05:16:58,0.01,False
989102553716,8,21,0,2,induction,True,16747,05:17:01,0.02,False
989102553716,8,21,0,3,induction,True,16750,05:17:04,0.03,False
989102553716,8,21,0,4,induction,True,16753,05:17:07,0.04,False
989102553716,8,21,0,5,induction,True,16756,05:17:10,0.05,False
989102553716,8,21,0,6,induction,True,16759,05:17:13,0.06,False
989102553716,8,21,0,7,induction,True,16762,05:17:16,0.07,False
989102553716,8,21,0,8,induction,True,16765,05:17:19,0.08,False
989102553716,8,21,0,9,induction,True,16768,05:17:22,0.09,False
989102553716,8,21,0,10,induction,True,16771,05:17:25,0.1,False
989102553716,8,21,0,11,induction,True,16774,05:17:28,0.15,False
989102553716,8,21,0,12,induction,True,16777,05:17:31,0.2,False
989102553716,8,21,0,13,induction,True,16780,05:17:34,0.25,False
989102553716,8,21,0,14,induction,True,16783,05:17:37,0.3,False
989102553716,8,21,0,15,induction,True,16786,05:17:40,0.35,False
989102553716,8,21,0,16,induction,True,16789,05:17:43,0.4,False
989102553716,8,21,0,17,induction,True,16792,05:17:46,0.45,False
989102553716,8,21,0,18,induction,True,16795,05:17:49,0.5,False
989102553716,8,21,0,19,induction,True,16798,05:17:52,0.55,False
989102553716,8,21,0,20,induction,True,16801,05:17:55,0.6,False
989102553716,8,21,0,21,induction,True,16804,05:17:58,0.65,True
989102553716,8,21,1,,disruptive,True,17100,05:22:54,,
989102553716,8,21,1,0,induction,True,17217,05:24:51,0,False
989102553716,8,21,1,1,induction,True,17220,05:24:54,0.01,False
989102553716,8,21,1,2,induction,True,17223,05:24:57,0.02,False
989102553716,8,21,1,3,induction,True,17226,05:25:00,0.03,False
989102553716,8,21,1,4,induction,True,17229,05:25:03,0.04,False
989102553716,8,21,1,5,induction,True,17232,05:25:06,0.05,False
989102553716,8,21,1,6,induction,True,17235,05:25:09,0.06,False
989102553716,8,21,1,7,induction,True,17238,05:25:12,0.07,False
989102553716,8,21,1,8,induction,True,17241,05:25:15,0.08,False
989102553716,8,21,1,9,induction,True,17244,05:25:18,0.09,False
989102553716,8,21,1,10,induction,True,17247,05:25:21,0.1,False
989102553716,8,21,1,11,induction,True,17250,05:25:24,0.15,False
989102553716,8,21,1,12,induction,True,17253,05:25:27,0.2,False
989102553716,8,21,1,13,induction,True,17256,05:25:30,0.25,False
989102553716,8,21,1,14,induction,True,17259,05:25:33,0.3,False
989102553716,8,21,1,15,induction,True,17262,05:25:36,0.35,False
989102553716,8,21,1,16,induction,True,17265,05:25:39,0.4,False
989102553716,8,21,1,17,induction,True,17268,05:25:42,0.45,False
989102553716,8,21,1,18,induction,True,17271,05:25:45,0.5,False
989102553716,8,21,1,19,induction,True,17274,05:25:48,0.55,False
989102553716,8,21,1,20,induction,True,17277,05:25:51,0.6,False
989102553716,8,21,2,,disruptive,True,17280,05:25:54,,
989102553716,8,21,2,0,induction,True,17397,05:27:51,0,False
989102553716,8,21,2,1,induction,True,17400,05:27:54,0.01,False
989102553716,7,12,0,,disruptive,True,15782,04:24:35,,
989102553716,7,12,0,0,induction,True,15899,04:26:32,0,False
989102553716,7,23,0,,disruptive,True,18022,05:01:55,,
989102553716,7,23,0,0,induction,True,18139,05:03:52,0,False
989102553716,7,27,0,,disruptive,True,18835,05:15:28,,
989102553716,7,27,0,0,induction,True,18952,05:17:25,0,False
989102553716,7,33,0,,disruptive,True,22175,06:11:08,,
989102553716,7,33,0,0,induction,True,22292,06:13:05,0,False
989102553716,7,33,0,1,induction,True,22295,06:13:08,0.01,False
989102553716,7,33,0,2,induction,True,22298,06:13:11,0.02,False
989102553716,7,33,0,3,induction,True,22301,06:13:14,0.03,False
989102553716,7,33,0,4,induction,True,22304,06:13:17,0.04,False
989102553716,7,33,0,5,induction,True,22307,06:13:20,0.05,False
989102553716,7,33,0,6,induction,True,22310,06:13:23,0.06,False
989102553716,7,33,0,7,induction,True,22313,06:13:26,0.07,False
989102553716,7,33,0,8,induction,True,22316,06:13:29,0.08,False
989102553716,7,33,0,9,induction,True,22319,06:13:32,0.09,True
989102553716,11,25,0,,disruptive,True,23174,06:35:56,,
989102553716,11,25,0,0,induction,True,23291,06:37:53,0,True
989102553716,12,3,0,,disruptive,True,17087,05:42:40,,
989102553716,12,3,0,0,induction,True,17204,05:44:37,0,False
989102553716,2,0,0,,disruptive,False,14521,02:57:20,,
989102553716,2,0,0,0,induction,True,14638,02:59:17,0,False
989102553716,2,0,0,1,induction,True,14641,02:59:20,0.01,False
989102553716,2,0,0,2,induction,True,14644,02:59:23,0.02,False
989102553716,2,0,0,3,induction,True,14647,02:59:26,0.03,False
989102553716,2,0,0,4,induction,True,14650,02:59:29,0.04,False
989102553716,2,0,0,5,induction,True,14653,02:59:32,0.05,False
989102553716,2,0,0,6,induction,True,14656,02:59:35,0.06,False
989102553716,2,0,0,7,induction,True,14659,02:59:38,0.07,False
989102553716,2,0,0,8,induction,True,14662,02:59:41,0.08,False
989102553716,2,0,0,9,induction,True,14665,02:59:44,0.09,False
989102553716,2,0,0,10,induction,True,14668,02:59:47,0.1,False
